Ligand SMILES,Target Name,Kd (nM)
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(C)CC1)c1cccc(c1)C(F)(F)F,Son of sevenless homolog 1 [564-1049],20.0
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCNCC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],74.0
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],23.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc(C(F)F)c1C,Son of sevenless homolog 1 [564-1049],54.6
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc(c1)C(C)(F)F,Son of sevenless homolog 1 [564-1049],36.8
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=C[C@H]2CNC[C@@H](C1)O2)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],13.8
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCCN(C1)C(C)=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],19.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=C[C@@H]2CNC[C@H](C1)O2)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],6.29
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],28.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],21.3
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc2c1OCC2(F)F,Son of sevenless homolog 1 [564-1049],22.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc(c1F)C(C)(F)F,Son of sevenless homolog 1 [564-1049],55.9
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C1COC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],15.1
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC1)C(C)=O)c1cccc(c1F)C(F)(F)F,Son of sevenless homolog 1 [564-1049],74.9
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCN(CC1)C1COC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],61.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCN(CC(F)(F)F)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],48.6
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCOCC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],20.1
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1CCNCC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],98.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)N1CCOCC1)c1cccc(c1)C(F)(F)CO,Son of sevenless homolog 1 [564-1049],7.36
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)N1CC2(COC2)C1)c1cccc([H]C(F)F)c1F,Son of sevenless homolog 1 [564-1049],89.0
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)N1CCN(C)CC1=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],97.0
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCOCC1)c1cccc(c1)C(F)(F)CO,Son of sevenless homolog 1 [564-1049],21.8
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCNCC1)c1cccc(c1)C(F)(F)CO,Son of sevenless homolog 1 [564-1049],7.97
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCNCC1)c1cc(N)cc(c1)C(F)(F)F,Son of sevenless homolog 1 [564-1049],17.3
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CN(C)CCO1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],24.2
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],64.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCN(CC1)C(C)=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],30.9
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCN(CCF)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],29.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],37.6
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCN(CC1)C1COC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],62.0
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],83.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCN(CC1)S(C)(=O)=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],90.4
C[C@@H](Nc1nc(C)nc2[nH]c(=O)c(cc12)C1=CCNCC1)c1cc(N)cc(c1)C(F)(F)F,Son of sevenless homolog 1 [564-1049],0.366
C[C@@H](Nc1nc(C)nc2n(CCO)c(=O)c(cc12)C1=CCCOC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],81.3
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)N1CCOCC1)c1cc(N)cc(c1)C(F)(F)F,Son of sevenless homolog 1 [564-1049],7.94
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)N1CCOCC1)c1cccc(c1)C(F)(F)F,Son of sevenless homolog 1 [564-1049],28.3
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1CCN(C)CC1F)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],16.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCN(CC1)C(C)=O)c1cc(N)cc(c1F)C(F)(F)F,Son of sevenless homolog 1 [564-1049],32.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)-c1ccnnc1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],32.7
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)-c1cncnc1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],85.4
COc1ncccc1-c1cc2c(N[C@H](C)c3cccc(C(F)F)c3F)ncnc2n(C)c1=O,Son of sevenless homolog 1 [564-1049],92.5
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCS(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],34.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1=CCS(=N)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],19.8
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1=CCS(=N)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],86.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCS(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],19.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C(=O)N1CC2(COC2)C1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],73.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C(=O)N1CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],77.5
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C(=O)N1C2CC1CN(C)C2)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],97.8
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C(=O)N1CCN(CC1)C1COC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],53.6
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(O)CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],45.1
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(O)CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],70.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(O)CCC2(CS(=O)(=O)C2)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],21.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(F)CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],36.0
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(F)CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],41.6
C[C@@H](Nc1nc(C)nc2n(C)c(=O)c(cc12)C1(F)CCN(C)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],52.2
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(F)CCN(CC1)C(C)=O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],37.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(N)CCOCC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],42.8
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(N)CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],16.4
COC1(CCS(=O)(=O)CC1)c1cc2c(N[C@H](C)c3cccc(C(F)F)c3F)ncnc2n(C)c1=O,Son of sevenless homolog 1 [564-1049],39.6
CO[C@@]1(CCN(C1)C(C)=O)c1cc2c(N[C@H](C)c3cccc(C(F)F)c3F)ncnc2n(C)c1=O,Son of sevenless homolog 1 [564-1049],6.92
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CC2(C1)CS(=O)(=O)C2)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],33.4
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1CCNCC1O)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],72.9
C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(F)CCS(=O)(CC1)=NC1CC1)c1cccc(C(F)F)c1F,Son of sevenless homolog 1 [564-1049],9.19
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccc(CN2CCOCC2)c1,WD repeat-containing protein 5,36.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,11.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccc(CN2CCC(F)CC2)c1,WD repeat-containing protein 5,30.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCC(F)CC2)ccc1F,WD repeat-containing protein 5,11.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1Cl,WD repeat-containing protein 5,34.5
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1Cl)C(=O)NC1CCCCC1,WD repeat-containing protein 5,13.2
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)NC1CCCCC1,WD repeat-containing protein 5,6.0
C[C@H]1CN(Cc2ccc(F)c(c2)-c2ccc(N3CCN(C)CC3)c(NC(=O)c3c[nH]c(=O)cc3C(F)(F)F)c2)C[C@@H](C)O1,WD repeat-containing protein 5,17.0
COCOc1cc(F)c(cc1C(=O)NC(C)(C)CC(C)(C)C)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,11.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(C(N)=O)c(O)cc1F,WD repeat-containing protein 5,86.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OC(F)(F)F)ccc1F,WD repeat-containing protein 5,29.0
CC(C)COc1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,76.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)ccc1F,WD repeat-containing protein 5,4.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(OC2CCOCC2)nc1F,WD repeat-containing protein 5,5.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cc(C)c(F)c(C)c1)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,6.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(F)c(C)c1Cl)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,93.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cn(C)c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,15.0
COC(=O)c1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,26.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OCC2CC2)ncc1F,WD repeat-containing protein 5,9.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(OCC2CC2)nc1F,WD repeat-containing protein 5,10.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CC2)ccc1F,WD repeat-containing protein 5,14.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cc(C)c(F)c(C)c1)-c1cc(CNC2CCCCC2)ccc1F,WD repeat-containing protein 5,27.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cc(C)c(F)c(C)c1)-c1ccc(OC2CCOCC2)nc1F,WD repeat-containing protein 5,71.0
CCOc1cc(c(nn1)C(=O)Nc1cc(ccc1N1CCN(C)CC1)-c1cc(CN2CCOCC2)ccc1F)C(F)(F)F,WD repeat-containing protein 5,76.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OCC2CC2)c(F)cc1F,WD repeat-containing protein 5,19.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(nc1F)N1CCCC1,WD repeat-containing protein 5,17.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccc(CN2CCOCC2)c1F,WD repeat-containing protein 5,79.0
CC1CN(CCN1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,9.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,8.0
CN1CCN(CC1)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,20.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OC2CCOCC2)ncc1F,WD repeat-containing protein 5,9.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(CNC2CCCC2)cc1F,WD repeat-containing protein 5,23.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(CNC2CCCCC2)cc1F,WD repeat-containing protein 5,21.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC(C)(C)C)ccc1F,WD repeat-containing protein 5,9.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(F)c(C)c1)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,4.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCOCC2)ccc1F,WD repeat-containing protein 5,6.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(CN2CCOCC2)cc1F,WD repeat-containing protein 5,8.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccnc(N2CCOCC2)c1F,WD repeat-containing protein 5,28.0
CN(C)Cc1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,9.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cc(C)c(F)c(c1)C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,55.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cnc(OCC[Si](C)(C)C)cc1C(F)(F)F)-c1cc(CNC2CCC(F)(F)CC2)ccc1F,WD repeat-containing protein 5,5.0
CN(Cc1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1)C1COC1,WD repeat-containing protein 5,7.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,69.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)ccc1F,WD repeat-containing protein 5,2.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)NC1CCCCC1,WD repeat-containing protein 5,0.95
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)N1CCOCC1,WD repeat-containing protein 5,8.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1cc(O)cc(F)c1F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,93.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,7.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OCC2CC2)ncc1F,WD repeat-containing protein 5,4.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)cnc1F,WD repeat-containing protein 5,7.0
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)cnc1F,WD repeat-containing protein 5,7.0
CN1CCN(CC1CO)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,9.4
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCN(CC3CC3)CC2)ccc1F,WD repeat-containing protein 5,7.2
CN(Cc1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1)C1CCCCC1,WD repeat-containing protein 5,3.2
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCN(Cc3ccc(F)cc3)CC2)ccc1F,WD repeat-containing protein 5,7.7
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CC[C@@H](O)C2)ccc1F,WD repeat-containing protein 5,5.4
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCC(CC2)N2CCOCC2)ccc1F,WD repeat-containing protein 5,4.4
CN(C)[C@@H]1CCN(Cc2ccc(F)c(c2)-c2ccc(N3CCN(C)CC3)c(NC(=O)c3c[nH]c(=O)cc3C(F)(F)F)c2)C1,WD repeat-containing protein 5,4.8
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCNCC2)ccc1F,WD repeat-containing protein 5,5.1
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2C3CC2COC3)ccc1F,WD repeat-containing protein 5,4.8
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CC[C@H](C2)S(C)(=O)=O)ccc1F,WD repeat-containing protein 5,5.9
CN(Cc1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1)[C@H]1CCOC1,WD repeat-containing protein 5,5.5
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOC(C)(C)C2)ccc1F,WD repeat-containing protein 5,4.5
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1c(F)ccc(C#N)c1F,WD repeat-containing protein 5,39.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)c(F)cc1F,WD repeat-containing protein 5,2.5
CN1CCN(CC1=O)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)NC1CCCCC1,WD repeat-containing protein 5,14.0
CC1CN(CCN1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)NC1CCCCC1,WD repeat-containing protein 5,17.5
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(OCC2CC2)nc1F,WD repeat-containing protein 5,0.7
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(F)c(CNC2CCCCC2)c1F,WD repeat-containing protein 5,10.3
CN1CCN(CC1)c1ncc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,22.0
CN1CCN(CC1)c1ncc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)ccc1F,WD repeat-containing protein 5,14.8
CN(C)C1CCN(C1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,12.0
CN1CCCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,18.0
CNC(=O)c1ccc(F)c(c1)-c1ccc(N2C[C@H](C)N(C)[C@H](C)C2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,6.4
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)NC1CC1,WD repeat-containing protein 5,3.0
C[C@H]1CN(CCN1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ncccc1F,WD repeat-containing protein 5,3.0
CN1CCN(CC1)c1c(F)cc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,17.0
CN1CCN(CC1)c1ccc(c(F)c1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CCOCC2)ccc1F,WD repeat-containing protein 5,14.0
CN(C1CCCCC1)C(=O)c1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1,WD repeat-containing protein 5,4.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(=O)N(C)C1CCCCC1,WD repeat-containing protein 5,24.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(F)c(CN(C)C2COC2)c1F,WD repeat-containing protein 5,23.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN(C)C2COC2)c(F)cc1F,WD repeat-containing protein 5,8.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1c(F)ccc(CNC2CCCCC2)c1F,WD repeat-containing protein 5,13.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1c(F)cc(CNC2CCCCC2)cc1F,WD repeat-containing protein 5,55.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(cc1F)C(N)=O,WD repeat-containing protein 5,1.6
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(cc1F)N1CCOCC1,WD repeat-containing protein 5,6.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(N)=O,WD repeat-containing protein 5,4.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(C(=O)NC(C)(C)CC(C)(C)C)c(F)cc1F,WD repeat-containing protein 5,6.0
C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(C(N)=O)c(F)cc1F,WD repeat-containing protein 5,9.0
